image,label,prediction,confidence
00_2015-12-14_144923_DSC_3770_46.thumb.jpg,other,other,0.95782
00_2015-12-14_144923_DSC_3770_47.thumb.jpg,other,other,0.86768
00_2015-12-14_144923_DSC_3770_48.thumb.jpg,other,other,0.98717
00_2015-12-14_144923_DSC_3770_49.thumb.jpg,other,other,0.98081
00_2015-12-14_144923_DSC_3770_50.thumb.jpg,other,other,0.98990
00_2015-12-14_144923_DSC_3770_51.thumb.jpg,other,other,0.97384
00_2015-12-14_144923_DSC_3770_52.thumb.jpg,other,other,0.71350
00_2015-12-14_144923_DSC_3770_53.thumb.jpg,other,other,0.92136
00_2015-12-14_144923_DSC_3770_54.thumb.jpg,other,other,0.83145
00_2015-12-14_144923_DSC_3770_55.thumb.jpg,other,other,0.92616
00_2015-12-14_144923_DSC_3770_56.thumb.jpg,other,other,0.88654
00_2015-12-14_144923_DSC_3770_57.thumb.jpg,other,other,0.94895
00_2015-12-14_144923_DSC_3770_58.thumb.jpg,other,other,0.85005
00_2015-12-14_144923_DSC_3770_59.thumb.jpg,other,other,0.84188
00_2015-12-14_144923_DSC_3770_60.thumb.jpg,other,other,0.98643
00_2015-12-14_144923_DSC_3770_61.thumb.jpg,other,other,0.98229
00_2015-12-14_144923_DSC_3770_62.thumb.jpg,other,other,0.96783
00_2015-12-14_144923_DSC_3770_63.thumb.jpg,other,other,0.92291
00_2015-12-14_144923_DSC_3770_64.thumb.jpg,other,other,0.97947
00_2015-12-14_144923_DSC_3770_65.thumb.jpg,other,other,0.86943
00_2015-12-14_144923_DSC_3770_66.thumb.jpg,other,other,0.74292
00_2015-12-14_144923_DSC_3770_67.thumb.jpg,other,other,0.73470
00_2015-12-14_144923_DSC_3770_68.thumb.jpg,other,other,0.89764
00_2015-12-14_144923_DSC_3770_69.thumb.jpg,other,other,0.97382
00_2015-12-14_144923_DSC_3770_70.thumb.jpg,other,other,0.93299
00_2015-12-14_144923_DSC_3770_71.thumb.jpg,other,other,0.89674
00_2015-12-14_144923_DSC_3770_72.thumb.jpg,other,other,0.94220
00_2015-12-14_144923_DSC_3770_73.thumb.jpg,other,other,0.92206
00_2015-12-14_144923_DSC_3770_74.thumb.jpg,other,other,0.81566
00_2015-12-14_144923_DSC_3770_75.thumb.jpg,other,other,0.79961
00_2015-12-14_144923_DSC_3770_76.thumb.jpg,other,other,0.81554
00_2015-12-14_144923_DSC_3770_77.thumb.jpg,other,other,0.76216
00_2015-12-14_144923_DSC_3770_78.thumb.jpg,other,other,0.95022
00_2015-12-14_144923_DSC_3770_79.thumb.jpg,other,other,0.95211
00_2015-12-14_144923_DSC_3770_80.thumb.jpg,other,other,0.99026
00_2015-12-14_144923_DSC_3770_81.thumb.jpg,other,other,0.98483
00_2015-12-14_144923_DSC_3770_82.thumb.jpg,other,other,0.92862
00_2015-12-14_144923_DSC_3770_83.thumb.jpg,other,other,0.88140
00_2015-12-14_144923_DSC_3770_84.thumb.jpg,other,other,0.64271
00_2015-12-14_144923_DSC_3770_85.thumb.jpg,other,other,0.89408
00_2015-12-14_144923_DSC_3770_88.thumb.jpg,other,other,0.91798
00_2015-12-14_144923_DSC_3770_89.thumb.jpg,other,other,0.99511
00_2015-12-14_144923_DSC_3770_90.thumb.jpg,other,other,0.99850
00_2015-12-14_144923_DSC_3770_91.thumb.jpg,other,other,0.99419
00_2015-12-14_144923_DSC_3770_92.thumb.jpg,other,other,0.97476
00_2015-12-14_144923_DSC_3770_93.thumb.jpg,other,other,0.90533
00_2015-12-14_144923_DSC_3770_94.thumb.jpg,other,other,0.77862
00_2015-12-14_144923_DSC_3770_95.thumb.jpg,other,other,0.98008
00_2015-12-14_144923_DSC_3770_96.thumb.jpg,other,other,0.99274
00_2015-12-14_144923_DSC_3770_97.thumb.jpg,other,other,0.99790
00_2015-12-14_144923_DSC_3770_98.thumb.jpg,other,other,0.99207
00_2015-12-14_144923_DSC_3770_99.thumb.jpg,other,other,0.99818
00_2015-12-14_145153_DSC_3780_00.thumb.jpg,other,other,0.98047
00_2015-12-14_145153_DSC_3780_01.thumb.jpg,other,other,0.94635
00_2015-12-14_145153_DSC_3780_02.thumb.jpg,other,other,0.95877
00_2015-12-14_145153_DSC_3780_03.thumb.jpg,other,other,0.98478
00_2015-12-14_145153_DSC_3780_04.thumb.jpg,other,other,0.97495
00_2015-12-14_145153_DSC_3780_05.thumb.jpg,other,other,0.98788
00_2015-12-14_145153_DSC_3780_06.thumb.jpg,other,other,0.98473
00_2015-12-14_145153_DSC_3780_07.thumb.jpg,other,other,0.96768
00_2015-12-14_145153_DSC_3780_08.thumb.jpg,other,other,0.92992
00_2015-12-14_145153_DSC_3780_09.thumb.jpg,other,other,0.99869
00_2015-12-14_145153_DSC_3780_10.thumb.jpg,other,other,0.97558
00_2015-12-14_145153_DSC_3780_11.thumb.jpg,other,other,0.67631
00_2015-12-14_145153_DSC_3780_12.thumb.jpg,other,other,0.94505
00_2015-12-14_145153_DSC_3780_13.thumb.jpg,other,other,0.85787
00_2015-12-14_145153_DSC_3780_14.thumb.jpg,other,other,0.92831
00_2015-12-14_145153_DSC_3780_15.thumb.jpg,other,other,0.98753
00_2015-12-14_145153_DSC_3780_16.thumb.jpg,other,other,0.95391
00_2015-12-14_145153_DSC_3780_17.thumb.jpg,other,other,0.92958
00_2015-12-14_145153_DSC_3780_18.thumb.jpg,other,other,0.89040
00_2015-12-14_145153_DSC_3780_19.thumb.jpg,other,other,0.98700
00_2015-12-14_145153_DSC_3780_20.thumb.jpg,other,other,0.97957
00_2015-12-14_145153_DSC_3780_21.thumb.jpg,other,other,0.95334
00_2015-12-14_145153_DSC_3780_22.thumb.jpg,other,other,0.93889
00_2015-12-14_145153_DSC_3780_23.thumb.jpg,other,other,0.88289
00_2015-12-14_145153_DSC_3780_24.thumb.jpg,other,other,0.90124
00_2015-12-14_145153_DSC_3780_25.thumb.jpg,other,other,0.78911
00_2015-12-14_145153_DSC_3780_26.thumb.jpg,other,other,0.98549
00_2015-12-14_145153_DSC_3780_27.thumb.jpg,other,other,0.97659
00_2015-12-14_145153_DSC_3780_28.thumb.jpg,other,other,0.92899
00_2015-12-14_145153_DSC_3780_29.thumb.jpg,other,other,0.98957
00_2015-12-14_145153_DSC_3780_30.thumb.jpg,other,other,0.94079
00_2015-12-14_145153_DSC_3780_31.thumb.jpg,other,other,0.90394
00_2015-12-14_145153_DSC_3780_32.thumb.jpg,other,other,0.95745
00_2015-12-14_145153_DSC_3780_33.thumb.jpg,other,other,0.60373
00_2015-12-14_145153_DSC_3780_34.thumb.jpg,other,other,0.93028
00_2015-12-14_145153_DSC_3780_35.thumb.jpg,other,other,0.75788
00_2015-12-14_145153_DSC_3780_36.thumb.jpg,other,other,0.98169
00_2015-12-14_145153_DSC_3780_37.thumb.jpg,other,other,0.96626
00_2015-12-14_145153_DSC_3780_38.thumb.jpg,other,other,0.88005
00_2015-12-14_145153_DSC_3780_39.thumb.jpg,other,other,0.86429
00_2015-12-14_145153_DSC_3780_40.thumb.jpg,other,other,0.99678
00_2015-12-14_145153_DSC_3780_41.thumb.jpg,other,other,0.94054
00_2015-12-14_145153_DSC_3780_42.thumb.jpg,other,transients,0.65191
00_2015-12-14_145153_DSC_3780_43.thumb.jpg,other,other,0.86655
00_2015-12-14_145153_DSC_3780_44.thumb.jpg,other,other,0.71441
00_2015-12-14_145153_DSC_3780_45.thumb.jpg,other,other,0.94340
00_2015-12-14_145153_DSC_3780_46.thumb.jpg,other,other,0.94119
00_2015-12-14_145153_DSC_3780_47.thumb.jpg,other,other,0.96443
00_2015-12-14_145153_DSC_3780_48.thumb.jpg,other,other,0.86118
00_2015-12-14_145153_DSC_3780_49.thumb.jpg,other,other,0.95981
00_2015-12-14_145153_DSC_3780_50.thumb.jpg,other,other,0.98565
00_2015-12-14_145153_DSC_3780_51.thumb.jpg,other,other,0.88040
00_2015-12-14_145153_DSC_3780_52.thumb.jpg,other,other,0.95925
00_2015-12-14_145153_DSC_3780_53.thumb.jpg,other,other,0.90860
00_2015-12-14_145153_DSC_3780_54.thumb.jpg,other,other,0.61409
00_2015-12-14_145153_DSC_3780_55.thumb.jpg,other,other,0.93346
00_2015-12-14_145153_DSC_3780_56.thumb.jpg,other,other,0.85215
00_2015-12-14_145153_DSC_3780_57.thumb.jpg,other,other,0.96631
00_2015-12-14_145153_DSC_3780_58.thumb.jpg,other,other,0.77659
00_2015-12-14_145153_DSC_3780_59.thumb.jpg,other,other,0.79996
00_2015-12-14_145153_DSC_3780_60.thumb.jpg,other,other,0.98526
00_2015-12-14_145153_DSC_3780_61.thumb.jpg,other,other,0.94006
00_2015-12-14_145153_DSC_3780_62.thumb.jpg,other,other,0.73942
00_2015-12-14_145153_DSC_3780_63.thumb.jpg,other,other,0.98408
00_2015-12-14_145153_DSC_3780_64.thumb.jpg,other,other,0.90640
00_2015-12-14_145153_DSC_3780_65.thumb.jpg,other,other,0.85180
00_2015-12-14_145153_DSC_3780_66.thumb.jpg,other,other,0.90123
00_2015-12-14_145153_DSC_3780_67.thumb.jpg,other,other,0.91245
00_2015-12-14_145153_DSC_3780_68.thumb.jpg,other,other,0.86694
00_2015-12-14_145153_DSC_3780_69.thumb.jpg,other,other,0.93020
00_2015-12-14_145153_DSC_3780_70.thumb.jpg,other,other,0.86236
00_2015-12-14_145153_DSC_3780_71.thumb.jpg,other,other,0.77457
00_2015-12-14_145153_DSC_3780_72.thumb.jpg,other,other,0.80492
00_2015-12-14_145153_DSC_3780_73.thumb.jpg,other,other,0.91625
00_2015-12-14_145153_DSC_3780_74.thumb.jpg,other,other,0.87992
00_2015-12-14_145153_DSC_3780_75.thumb.jpg,other,other,0.82374
00_2015-12-14_145153_DSC_3780_76.thumb.jpg,other,other,0.52730
00_2015-12-14_145153_DSC_3780_77.thumb.jpg,other,other,0.96274
00_2015-12-14_145153_DSC_3780_78.thumb.jpg,other,other,0.88713
00_2015-12-14_145153_DSC_3780_79.thumb.jpg,other,other,0.96173
00_2015-12-14_145153_DSC_3780_80.thumb.jpg,other,other,0.99799
00_2015-12-14_145153_DSC_3780_81.thumb.jpg,other,transients,0.74836
00_2015-12-14_145153_DSC_3780_82.thumb.jpg,other,other,0.95247
00_2015-12-14_145153_DSC_3780_83.thumb.jpg,other,other,0.96367
00_2015-12-14_145153_DSC_3780_84.thumb.jpg,other,other,0.72815
00_2015-12-14_145153_DSC_3780_86.thumb.jpg,other,other,0.92843
00_2015-12-14_145153_DSC_3780_87.thumb.jpg,other,other,0.91375
00_2015-12-14_145153_DSC_3780_88.thumb.jpg,other,transients,0.62617
00_2015-12-14_145153_DSC_3780_89.thumb.jpg,other,other,0.99242
00_2015-12-14_145153_DSC_3780_90.thumb.jpg,other,other,0.99632
00_2015-12-14_145153_DSC_3780_91.thumb.jpg,other,other,0.99228
00_2015-12-14_145153_DSC_3780_92.thumb.jpg,other,other,0.67052
00_2015-12-14_145153_DSC_3780_93.thumb.jpg,other,other,0.79487
00_2015-12-14_145153_DSC_3780_94.thumb.jpg,other,transients,0.59826
00_2015-12-14_145153_DSC_3780_95.thumb.jpg,other,other,0.99441
00_2015-12-14_145153_DSC_3780_96.thumb.jpg,other,other,0.99855
00_2015-12-14_145153_DSC_3780_97.thumb.jpg,other,other,0.99940
00_2015-12-14_145153_DSC_3780_98.thumb.jpg,other,other,0.99702
00_2015-12-14_145153_DSC_3780_99.thumb.jpg,other,other,0.99995
00_2015-12-14_145956_DSC_3804_00.thumb.jpg,other,other,0.99454
00_2015-12-14_145956_DSC_3804_01.thumb.jpg,other,other,0.98268
00_2015-12-14_145956_DSC_3804_02.thumb.jpg,other,other,0.91350
00_2015-12-14_145956_DSC_3804_03.thumb.jpg,other,other,0.96307
00_2015-12-14_145956_DSC_3804_04.thumb.jpg,other,other,0.99287
00_2015-12-14_145956_DSC_3804_05.thumb.jpg,other,other,0.99517
00_2015-12-14_145956_DSC_3804_06.thumb.jpg,other,other,0.99075
00_2015-12-14_145956_DSC_3804_07.thumb.jpg,other,other,0.98463
00_2015-12-14_145956_DSC_3804_08.thumb.jpg,other,other,0.98826
00_2015-12-14_145956_DSC_3804_09.thumb.jpg,other,other,0.99648
00_2015-12-14_145956_DSC_3804_10.thumb.jpg,other,other,0.99639
00_2015-12-14_145956_DSC_3804_11.thumb.jpg,other,other,0.98780
00_2015-12-14_145956_DSC_3804_12.thumb.jpg,other,other,0.99606
00_2015-12-14_145956_DSC_3804_13.thumb.jpg,other,other,0.97044
00_2015-12-14_145956_DSC_3804_14.thumb.jpg,other,other,0.96852
00_2015-12-14_145956_DSC_3804_15.thumb.jpg,other,other,0.89306
00_2015-12-14_145956_DSC_3804_16.thumb.jpg,other,other,0.88436
00_2015-12-14_145956_DSC_3804_17.thumb.jpg,other,other,0.98581
00_2015-12-14_145956_DSC_3804_18.thumb.jpg,other,other,0.98922
00_2015-12-14_145956_DSC_3804_19.thumb.jpg,other,other,0.99279
00_2015-12-14_145956_DSC_3804_20.thumb.jpg,other,other,0.99664
00_2015-12-14_145956_DSC_3804_21.thumb.jpg,other,other,0.99553
00_2015-12-14_145956_DSC_3804_22.thumb.jpg,other,other,0.94971
00_2015-12-14_145956_DSC_3804_23.thumb.jpg,other,other,0.85784
00_2015-12-14_145956_DSC_3804_25.thumb.jpg,other,other,0.96905
00_2015-12-14_145956_DSC_3804_26.thumb.jpg,other,other,0.99211
00_2015-12-14_145956_DSC_3804_27.thumb.jpg,other,other,0.98542
00_2015-12-14_145956_DSC_3804_28.thumb.jpg,other,other,0.92312
00_2015-12-14_145956_DSC_3804_29.thumb.jpg,other,other,0.99778
00_2015-12-14_145956_DSC_3804_30.thumb.jpg,other,other,0.95636
00_2015-12-14_145956_DSC_3804_31.thumb.jpg,other,other,0.89689
00_2015-12-14_145956_DSC_3804_32.thumb.jpg,other,other,0.90697
00_2015-12-14_145956_DSC_3804_33.thumb.jpg,other,other,0.92851
00_2015-12-14_145956_DSC_3804_34.thumb.jpg,other,other,0.87146
00_2015-12-14_145956_DSC_3804_35.thumb.jpg,other,other,0.99811
00_2015-12-14_145956_DSC_3804_36.thumb.jpg,other,other,0.98904
00_2015-12-14_145956_DSC_3804_37.thumb.jpg,other,other,0.95726
00_2015-12-14_145956_DSC_3804_38.thumb.jpg,other,other,0.93702
00_2015-12-14_145956_DSC_3804_39.thumb.jpg,other,other,0.94973
00_2015-12-14_145956_DSC_3804_40.thumb.jpg,other,other,0.98584
00_2015-12-14_145956_DSC_3804_41.thumb.jpg,other,other,0.91228
00_2015-12-14_145956_DSC_3804_42.thumb.jpg,other,other,0.93779
00_2015-12-14_145956_DSC_3804_43.thumb.jpg,other,other,0.87688
00_2015-12-14_145956_DSC_3804_44.thumb.jpg,other,other,0.98151
00_2015-12-14_145956_DSC_3804_45.thumb.jpg,other,other,0.99139
00_2015-12-14_145956_DSC_3804_46.thumb.jpg,other,other,0.84796
00_2015-12-14_145956_DSC_3804_47.thumb.jpg,other,other,0.95389
00_2015-12-14_145956_DSC_3804_48.thumb.jpg,other,other,0.94359
00_2015-12-14_145956_DSC_3804_49.thumb.jpg,other,other,0.77923
00_2015-12-14_145956_DSC_3804_50.thumb.jpg,other,other,0.86382
00_2015-12-14_145956_DSC_3804_51.thumb.jpg,other,other,0.97678
00_2015-12-14_145956_DSC_3804_52.thumb.jpg,other,other,0.77767
00_2015-12-14_145956_DSC_3804_53.thumb.jpg,other,other,0.94248
00_2015-12-14_145956_DSC_3804_54.thumb.jpg,other,other,0.98408
00_2015-12-14_145956_DSC_3804_55.thumb.jpg,other,other,0.84361
00_2015-12-14_145956_DSC_3804_56.thumb.jpg,other,other,0.99114
00_2015-12-14_145956_DSC_3804_57.thumb.jpg,other,other,0.99667
00_2015-12-14_145956_DSC_3804_58.thumb.jpg,other,other,0.85693
00_2015-12-14_145956_DSC_3804_59.thumb.jpg,other,other,0.97081
00_2015-12-14_145956_DSC_3804_60.thumb.jpg,other,other,0.99526
00_2015-12-14_145956_DSC_3804_61.thumb.jpg,other,other,0.97738
00_2015-12-14_145956_DSC_3804_62.thumb.jpg,other,other,0.60386
00_2015-12-14_145956_DSC_3804_63.thumb.jpg,other,other,0.91368
00_2015-12-14_145956_DSC_3804_64.thumb.jpg,other,other,0.97140
00_2015-12-14_145956_DSC_3804_65.thumb.jpg,other,other,0.82184
00_2015-12-14_145956_DSC_3804_66.thumb.jpg,other,other,0.92663
00_2015-12-14_145956_DSC_3804_67.thumb.jpg,other,other,0.95664
00_2015-12-14_145956_DSC_3804_68.thumb.jpg,other,other,0.88140
00_2015-12-14_145956_DSC_3804_69.thumb.jpg,other,other,0.96184
00_2015-12-14_145956_DSC_3804_70.thumb.jpg,other,other,0.98249
00_2015-12-14_145956_DSC_3804_71.thumb.jpg,other,other,0.82488
00_2015-12-14_145956_DSC_3804_72.thumb.jpg,other,other,0.76341
00_2015-12-14_145956_DSC_3804_73.thumb.jpg,other,other,0.97697
00_2015-12-14_145956_DSC_3804_74.thumb.jpg,other,other,0.94608
00_2015-12-14_145956_DSC_3804_75.thumb.jpg,other,other,0.92848
00_2015-12-14_145956_DSC_3804_76.thumb.jpg,other,other,0.68757
00_2015-12-14_145956_DSC_3804_77.thumb.jpg,other,other,0.93775
00_2015-12-14_145956_DSC_3804_78.thumb.jpg,other,other,0.98940
00_2015-12-14_145956_DSC_3804_79.thumb.jpg,other,other,0.98862
00_2015-12-14_145956_DSC_3804_80.thumb.jpg,other,other,0.99550
00_2015-12-14_145956_DSC_3804_82.thumb.jpg,other,other,0.87587
00_2015-12-14_145956_DSC_3804_83.thumb.jpg,other,other,0.87001
00_2015-12-14_145956_DSC_3804_84.thumb.jpg,other,other,0.96276
00_2015-12-14_145956_DSC_3804_85.thumb.jpg,other,other,0.84559
00_2015-12-14_145956_DSC_3804_86.thumb.jpg,other,other,0.92915
00_2015-12-14_145956_DSC_3804_87.thumb.jpg,other,other,0.88995
00_2015-12-14_145956_DSC_3804_88.thumb.jpg,other,other,0.98086
00_2015-12-14_145956_DSC_3804_89.thumb.jpg,other,other,0.99775
00_2015-12-14_145956_DSC_3804_90.thumb.jpg,other,other,0.98484
00_2015-12-14_145956_DSC_3804_92.thumb.jpg,other,other,0.94582
00_2015-12-14_145956_DSC_3804_93.thumb.jpg,other,other,0.78006
00_2015-12-14_145956_DSC_3804_94.thumb.jpg,other,other,0.73470
00_2015-12-14_145956_DSC_3804_95.thumb.jpg,other,other,0.89190
00_2015-12-14_145956_DSC_3804_96.thumb.jpg,other,other,0.96161
00_2015-12-14_145956_DSC_3804_97.thumb.jpg,other,other,0.97211
00_2015-12-14_145956_DSC_3804_98.thumb.jpg,other,other,0.91208
00_2015-12-14_145956_DSC_3804_99.thumb.jpg,other,other,0.99938
00_2015-12-14_150111_DSC_3809_00.thumb.jpg,other,other,0.99927
00_2015-12-14_150111_DSC_3809_01.thumb.jpg,other,other,0.93654
00_2015-12-14_150111_DSC_3809_02.thumb.jpg,other,other,0.99170
00_2015-12-14_150111_DSC_3809_03.thumb.jpg,other,other,0.94729
00_2015-12-14_150111_DSC_3809_04.thumb.jpg,other,other,0.96284
00_2015-12-14_150111_DSC_3809_05.thumb.jpg,other,other,0.96610
00_2015-12-14_150111_DSC_3809_06.thumb.jpg,other,other,0.99149
00_2015-12-14_150111_DSC_3809_07.thumb.jpg,other,other,0.99074
00_2015-12-14_150111_DSC_3809_08.thumb.jpg,other,other,0.99462
00_2015-12-14_150111_DSC_3809_09.thumb.jpg,other,other,0.99946
00_2015-12-14_150111_DSC_3809_10.thumb.jpg,other,other,0.99512
00_2015-12-14_150111_DSC_3809_11.thumb.jpg,other,other,0.97135
00_2015-12-14_150111_DSC_3809_12.thumb.jpg,other,other,0.98207
00_2015-12-14_150111_DSC_3809_13.thumb.jpg,other,other,0.69712
00_2015-12-14_150111_DSC_3809_14.thumb.jpg,other,other,0.78108
00_2015-12-14_150111_DSC_3809_15.thumb.jpg,other,other,0.92830
00_2015-12-14_150111_DSC_3809_16.thumb.jpg,other,other,0.97740
00_2015-12-14_150111_DSC_3809_17.thumb.jpg,other,other,0.95905
00_2015-12-14_150111_DSC_3809_18.thumb.jpg,other,other,0.97520
00_2015-12-14_150111_DSC_3809_20.thumb.jpg,other,other,0.97077
00_2015-12-14_150111_DSC_3809_21.thumb.jpg,other,other,0.75156
00_2015-12-14_150111_DSC_3809_22.thumb.jpg,other,other,0.98167
00_2015-12-14_150111_DSC_3809_23.thumb.jpg,other,other,0.98873
00_2015-12-14_150111_DSC_3809_24.thumb.jpg,other,other,0.93253
00_2015-12-14_150111_DSC_3809_25.thumb.jpg,other,other,0.96547
00_2015-12-14_150111_DSC_3809_26.thumb.jpg,other,other,0.95397
00_2015-12-14_150111_DSC_3809_27.thumb.jpg,other,other,0.98019
00_2015-12-14_150111_DSC_3809_30.thumb.jpg,other,other,0.97889
00_2015-12-14_150111_DSC_3809_31.thumb.jpg,other,other,0.96422
00_2015-12-14_150111_DSC_3809_32.thumb.jpg,other,other,0.97963
00_2015-12-14_150111_DSC_3809_33.thumb.jpg,other,other,0.95290
00_2015-12-14_150111_DSC_3809_34.thumb.jpg,other,other,0.97361
00_2015-12-14_150111_DSC_3809_35.thumb.jpg,other,other,0.97328
00_2015-12-14_150111_DSC_3809_36.thumb.jpg,other,other,0.98613
00_2015-12-14_150111_DSC_3809_37.thumb.jpg,other,other,0.90920
00_2015-12-14_150111_DSC_3809_38.thumb.jpg,other,other,0.83208
00_2015-12-14_150111_DSC_3809_39.thumb.jpg,other,other,0.97462
00_2015-12-14_150111_DSC_3809_40.thumb.jpg,other,other,0.54358
00_2015-12-14_150111_DSC_3809_41.thumb.jpg,other,transients,0.51544
00_2015-12-14_150111_DSC_3809_42.thumb.jpg,other,other,0.91513
00_2015-12-14_150111_DSC_3809_43.thumb.jpg,other,other,0.75373
00_2015-12-14_150111_DSC_3809_44.thumb.jpg,other,other,0.92434
00_2015-12-14_150111_DSC_3809_45.thumb.jpg,other,other,0.84983
00_2015-12-14_150111_DSC_3809_46.thumb.jpg,other,other,0.97369
00_2015-12-14_150111_DSC_3809_47.thumb.jpg,other,other,0.92108
00_2015-12-14_150111_DSC_3809_48.thumb.jpg,other,other,0.87603
00_2015-12-14_150111_DSC_3809_49.thumb.jpg,other,other,0.94463
00_2015-12-14_150111_DSC_3809_50.thumb.jpg,other,other,0.89303
00_2015-12-14_150111_DSC_3809_51.thumb.jpg,other,other,0.97518
00_2015-12-14_150111_DSC_3809_52.thumb.jpg,other,other,0.78881
00_2015-12-14_150111_DSC_3809_53.thumb.jpg,other,other,0.97956
00_2015-12-14_150111_DSC_3809_54.thumb.jpg,other,other,0.95764
00_2015-12-14_150111_DSC_3809_55.thumb.jpg,other,other,0.89532
00_2015-12-14_150111_DSC_3809_56.thumb.jpg,other,other,0.97532
00_2015-12-14_150111_DSC_3809_57.thumb.jpg,other,other,0.96370
00_2015-12-14_150111_DSC_3809_58.thumb.jpg,other,other,0.87609
00_2015-12-14_150111_DSC_3809_59.thumb.jpg,other,other,0.99185
00_2015-12-14_150111_DSC_3809_60.thumb.jpg,other,other,0.98508
00_2015-12-14_150111_DSC_3809_61.thumb.jpg,other,other,0.97612
00_2015-12-14_150111_DSC_3809_62.thumb.jpg,other,other,0.91600
00_2015-12-14_150111_DSC_3809_63.thumb.jpg,other,other,0.97891
00_2015-12-14_150111_DSC_3809_64.thumb.jpg,other,other,0.64894
00_2015-12-14_150111_DSC_3809_65.thumb.jpg,other,other,0.90023
00_2015-12-14_150111_DSC_3809_66.thumb.jpg,other,other,0.80288
00_2015-12-14_150111_DSC_3809_67.thumb.jpg,other,other,0.95152
00_2015-12-14_150111_DSC_3809_68.thumb.jpg,other,other,0.96956
00_2015-12-14_150111_DSC_3809_69.thumb.jpg,other,other,0.97310
00_2015-12-14_150111_DSC_3809_70.thumb.jpg,other,other,0.99142
00_2015-12-14_150111_DSC_3809_71.thumb.jpg,other,other,0.94343
00_2015-12-14_150111_DSC_3809_72.thumb.jpg,other,other,0.93239
00_2015-12-14_150111_DSC_3809_73.thumb.jpg,other,other,0.94243
00_2015-12-14_150111_DSC_3809_74.thumb.jpg,other,other,0.97060
00_2015-12-14_150111_DSC_3809_75.thumb.jpg,other,other,0.93505
00_2015-12-14_150111_DSC_3809_76.thumb.jpg,other,other,0.86319
00_2015-12-14_150111_DSC_3809_77.thumb.jpg,other,other,0.85918
00_2015-12-14_150111_DSC_3809_78.thumb.jpg,other,other,0.94470
00_2015-12-14_150111_DSC_3809_79.thumb.jpg,other,other,0.96451
00_2015-12-14_150111_DSC_3809_80.thumb.jpg,other,other,0.98464
00_2015-12-14_150111_DSC_3809_81.thumb.jpg,other,other,0.69352
00_2015-12-14_150111_DSC_3809_82.thumb.jpg,other,other,0.94833
00_2015-12-14_150111_DSC_3809_83.thumb.jpg,other,other,0.94929
00_2015-12-14_150111_DSC_3809_84.thumb.jpg,other,other,0.95332
00_2015-12-14_150111_DSC_3809_85.thumb.jpg,other,other,0.95896
00_2015-12-14_150111_DSC_3809_86.thumb.jpg,other,other,0.94642
00_2015-12-14_150111_DSC_3809_87.thumb.jpg,other,other,0.81058
00_2015-12-14_150111_DSC_3809_88.thumb.jpg,other,other,0.97562
00_2015-12-14_150111_DSC_3809_89.thumb.jpg,other,other,0.98444
00_2015-12-14_150111_DSC_3809_90.thumb.jpg,other,other,0.98977
00_2015-12-14_150111_DSC_3809_91.thumb.jpg,other,other,0.75158
00_2015-12-14_150111_DSC_3809_92.thumb.jpg,other,other,0.91055
00_2015-12-14_150111_DSC_3809_93.thumb.jpg,other,other,0.84267
00_2015-12-14_150111_DSC_3809_94.thumb.jpg,other,other,0.93030
00_2015-12-14_150111_DSC_3809_95.thumb.jpg,other,other,0.64577
00_2015-12-14_150111_DSC_3809_96.thumb.jpg,other,other,0.86287
00_2015-12-14_150111_DSC_3809_97.thumb.jpg,other,other,0.91577
00_2015-12-14_150111_DSC_3809_98.thumb.jpg,other,other,0.98706
00_2015-12-14_150111_DSC_3809_99.thumb.jpg,other,other,0.95002
00_2015-12-14_150241_DSC_3815_00.thumb.jpg,other,other,0.99916
00_2015-12-14_150241_DSC_3815_01.thumb.jpg,other,other,0.98926
00_2015-12-14_150241_DSC_3815_02.thumb.jpg,other,other,0.97555
00_2015-12-14_150241_DSC_3815_03.thumb.jpg,other,other,0.99072
00_2015-12-14_150241_DSC_3815_04.thumb.jpg,other,other,0.91146
00_2015-12-14_150241_DSC_3815_05.thumb.jpg,other,other,0.97575
00_2015-12-14_150241_DSC_3815_06.thumb.jpg,other,other,0.88141
00_2015-12-14_150241_DSC_3815_07.thumb.jpg,other,other,0.98104
00_2015-12-14_150241_DSC_3815_08.thumb.jpg,other,other,0.98353
00_2015-12-14_150241_DSC_3815_09.thumb.jpg,other,other,0.98728
00_2015-12-14_150241_DSC_3815_10.thumb.jpg,other,other,0.99763
00_2015-12-14_150241_DSC_3815_11.thumb.jpg,other,other,0.53705
00_2015-12-14_150241_DSC_3815_12.thumb.jpg,other,other,0.96753
00_2015-12-14_150241_DSC_3815_13.thumb.jpg,other,other,0.96758
00_2015-12-14_150241_DSC_3815_14.thumb.jpg,other,other,0.97741
00_2015-12-14_150241_DSC_3815_15.thumb.jpg,other,other,0.92973
00_2015-12-14_150241_DSC_3815_16.thumb.jpg,other,other,0.98203
00_2015-12-14_150241_DSC_3815_17.thumb.jpg,other,other,0.99432
00_2015-12-14_150241_DSC_3815_18.thumb.jpg,other,other,0.95828
00_2015-12-14_150241_DSC_3815_19.thumb.jpg,other,other,0.98320
00_2015-12-14_150241_DSC_3815_20.thumb.jpg,other,other,0.94729
00_2015-12-14_150241_DSC_3815_21.thumb.jpg,other,other,0.96326
